"Abrangência";"Partido";"Sexo";"Faixa Etária";"Eleitores";"%";
"Brasil";"PSOL";"MASCULINO";"18 a 20 anos";"1.368";"0,008"
"Brasil";"PSOL";"MASCULINO";"21 a 24 anos";"5.458";"0,032"
"Brasil";"PSOL";"MASCULINO";"25 a 34 anos";"22.547";"0,134"
"Brasil";"PSOL";"MASCULINO";"35 a 44 anos";"21.136";"0,126"
"Brasil";"PSOL";"MASCULINO";"45 a 59 anos";"21.836";"0,130"
"Brasil";"PSOL";"MASCULINO";"60 a 69 anos";"7.155";"0,043"
"Brasil";"PSOL";"MASCULINO";"70 a 79 anos";"2.272";"0,014"
"Brasil";"PSOL";"MASCULINO";"Inválida";"2";"0,000"
"Brasil";"PSOL";"MASCULINO";"Superior a 79 anos";"586";"0,003"
"Brasil";"PSOL";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"PSOL";"NÃO INFORMADO";"45 a 59 anos";"15";"0,000"
"Brasil";"PSOL";"NÃO INFORMADO";"60 a 69 anos";"16";"0,000"
"Brasil";"PSOL";"NÃO INFORMADO";"70 a 79 anos";"2";"0,000"
"Brasil";"PSOL";"NÃO INFORMADO";"Superior a 79 anos";"2";"0,000"
"Brasil";"PSOL";"Não informado (nulo)";"Não informada";"46";"0,000"
"Brasil";"PSTU";"FEMININO";"18 a 20 anos";"11";"0,000"
"Brasil";"PSTU";"FEMININO";"21 a 24 anos";"166";"0,001"
"Brasil";"PSTU";"FEMININO";"25 a 34 anos";"950";"0,006"
"Brasil";"PSTU";"FEMININO";"35 a 44 anos";"1.651";"0,010"
"Brasil";"PSTU";"FEMININO";"45 a 59 anos";"3.017";"0,018"
"Brasil";"PSTU";"FEMININO";"60 a 69 anos";"1.153";"0,007"
"Brasil";"PSTU";"FEMININO";"70 a 79 anos";"523";"0,003"
"Brasil";"PSTU";"FEMININO";"Inválida";"1";"0,000"
"Brasil";"PSTU";"FEMININO";"Superior a 79 anos";"375";"0,002"
"Brasil";"PSTU";"MASCULINO";"18 a 20 anos";"13";"0,000"
"Brasil";"PSTU";"MASCULINO";"21 a 24 anos";"153";"0,001"
"Brasil";"PSTU";"MASCULINO";"25 a 34 anos";"1.206";"0,007"
"Brasil";"PSTU";"MASCULINO";"35 a 44 anos";"2.381";"0,014"
"Brasil";"PSTU";"MASCULINO";"45 a 59 anos";"3.717";"0,022"
"Brasil";"PSTU";"MASCULINO";"60 a 69 anos";"1.130";"0,007"
"Brasil";"PSTU";"MASCULINO";"70 a 79 anos";"438";"0,003"
"Brasil";"PSTU";"MASCULINO";"Superior a 79 anos";"242";"0,001"
"Brasil";"PSTU";"NÃO INFORMADO";"45 a 59 anos";"3";"0,000"
"Brasil";"PSTU";"NÃO INFORMADO";"60 a 69 anos";"7";"0,000"
"Brasil";"PSTU";"NÃO INFORMADO";"70 a 79 anos";"1";"0,000"
"Brasil";"PSTU";"NÃO INFORMADO";"Superior a 79 anos";"1";"0,000"
"Brasil";"PSTU";"Não informado (nulo)";"Não informada";"3";"0,000"
"Brasil";"PT";"FEMININO";"16 anos";"6";"0,000"
"Brasil";"PT";"FEMININO";"17 anos";"37";"0,000"
"Brasil";"PT";"FEMININO";"18 a 20 anos";"922";"0,005"
"Brasil";"PT";"FEMININO";"21 a 24 anos";"7.870";"0,047"
"Brasil";"PT";"FEMININO";"25 a 34 anos";"98.944";"0,589"
"Brasil";"PT";"FEMININO";"35 a 44 anos";"160.549";"0,956"
"Brasil";"PT";"FEMININO";"45 a 59 anos";"250.227";"1,490"
"Brasil";"PT";"FEMININO";"60 a 69 anos";"113.349";"0,675"
"Brasil";"PT";"FEMININO";"70 a 79 anos";"49.758";"0,296"
"Brasil";"PT";"FEMININO";"Inválida";"12";"0,000"
"Brasil";"PT";"FEMININO";"Superior a 79 anos";"24.490";"0,146"
"Brasil";"PT";"MASCULINO";"16 anos";"17";"0,000"
"Brasil";"PT";"MASCULINO";"17 anos";"33";"0,000"
"Brasil";"PT";"MASCULINO";"18 a 20 anos";"1.011";"0,006"
"Brasil";"PT";"MASCULINO";"21 a 24 anos";"8.418";"0,050"
"Brasil";"PT";"MASCULINO";"25 a 34 anos";"106.953";"0,637"
"Brasil";"PT";"MASCULINO";"35 a 44 anos";"189.811";"1,130"
"Brasil";"PT";"MASCULINO";"45 a 59 anos";"319.388";"1,901"
"Brasil";"PT";"MASCULINO";"60 a 69 anos";"151.733";"0,903"
"Brasil";"PT";"MASCULINO";"70 a 79 anos";"65.556";"0,390"
"Brasil";"PT";"MASCULINO";"Inválida";"21";"0,000"
"Brasil";"PT";"MASCULINO";"Superior a 79 anos";"32.233";"0,192"
"Brasil";"PT";"NÃO INFORMADO";"35 a 44 anos";"6";"0,000"
"Brasil";"PT";"NÃO INFORMADO";"45 a 59 anos";"415";"0,002"
"Brasil";"PT";"NÃO INFORMADO";"60 a 69 anos";"382";"0,002"
"Brasil";"PT";"NÃO INFORMADO";"70 a 79 anos";"244";"0,001"
"Brasil";"PT";"NÃO INFORMADO";"Superior a 79 anos";"174";"0,001"
"Brasil";"PT";"Não informado (nulo)";"Não informada";"6.818";"0,041"
"Brasil";"PTB";"FEMININO";"16 anos";"2";"0,000"
"Brasil";"PTB";"FEMININO";"17 anos";"15";"0,000"
"Brasil";"PTB";"FEMININO";"18 a 20 anos";"813";"0,005"
"Brasil";"PTB";"FEMININO";"21 a 24 anos";"4.195";"0,025"
"Brasil";"PTB";"FEMININO";"25 a 34 anos";"40.224";"0,239"
"Brasil";"PTB";"FEMININO";"35 a 44 anos";"93.381";"0,556"
"Brasil";"PTB";"FEMININO";"45 a 59 anos";"195.575";"1,164"
"Brasil";"PTB";"FEMININO";"60 a 69 anos";"106.036";"0,631"
"Brasil";"PTB";"FEMININO";"70 a 79 anos";"57.813";"0,344"
"Brasil";"PTB";"FEMININO";"Inválida";"11";"0,000"
"Brasil";"PTB";"FEMININO";"Superior a 79 anos";"37.503";"0,223"
"Brasil";"PTB";"MASCULINO";"16 anos";"5";"0,000"
"Brasil";"PTB";"MASCULINO";"17 anos";"27";"0,000"
"Brasil";"PTB";"MASCULINO";"18 a 20 anos";"871";"0,005"
"Brasil";"PTB";"MASCULINO";"21 a 24 anos";"4.550";"0,027"
"Brasil";"PTB";"MASCULINO";"25 a 34 anos";"46.440";"0,276"
"Brasil";"PTB";"MASCULINO";"35 a 44 anos";"112.348";"0,669"
"Brasil";"PTB";"MASCULINO";"45 a 59 anos";"235.865";"1,404"
"Brasil";"PTB";"MASCULINO";"60 a 69 anos";"128.887";"0,767"
"Brasil";"PTB";"MASCULINO";"70 a 79 anos";"73.715";"0,439"
"Brasil";"PTB";"MASCULINO";"Inválida";"14";"0,000"
"Brasil";"PTB";"MASCULINO";"Superior a 79 anos";"50.387";"0,300"
"Brasil";"PTB";"NÃO INFORMADO";"35 a 44 anos";"6";"0,000"
"Brasil";"PTB";"NÃO INFORMADO";"45 a 59 anos";"457";"0,003"
"Brasil";"PTB";"NÃO INFORMADO";"60 a 69 anos";"384";"0,002"
"Brasil";"PTB";"NÃO INFORMADO";"70 a 79 anos";"331";"0,002"
"Brasil";"PTB";"NÃO INFORMADO";"Superior a 79 anos";"328";"0,002"
"Brasil";"PTB";"Não informado (nulo)";"Não informada";"1.703";"0,010"
"Brasil";"PTC";"FEMININO";"16 anos";"3";"0,000"
"Brasil";"PTC";"FEMININO";"17 anos";"8";"0,000"
"Brasil";"PTC";"FEMININO";"18 a 20 anos";"334";"0,002"
"Brasil";"PTC";"FEMININO";"21 a 24 anos";"1.683";"0,010"
"Brasil";"PTC";"FEMININO";"25 a 34 anos";"11.015";"0,066"
"Brasil";"PTC";"FEMININO";"35 a 44 anos";"15.330";"0,091"
"Brasil";"PTC";"FEMININO";"45 a 59 anos";"31.885";"0,190"
"Brasil";"PTC";"FEMININO";"60 a 69 anos";"14.301";"0,085"
"Brasil";"PTC";"FEMININO";"70 a 79 anos";"7.619";"0,045"
"Brasil";"PTC";"FEMININO";"Inválida";"6";"0,000"
"Brasil";"PTC";"FEMININO";"Superior a 79 anos";"4.906";"0,029"
"Brasil";"PTC";"MASCULINO";"17 anos";"5";"0,000"
"Brasil";"PTC";"MASCULINO";"18 a 20 anos";"354";"0,002"
"Brasil";"PTC";"MASCULINO";"21 a 24 anos";"1.791";"0,011"
"Brasil";"PTC";"MASCULINO";"25 a 34 anos";"13.101";"0,078"
"Brasil";"PTC";"MASCULINO";"35 a 44 anos";"21.012";"0,125"
"Brasil";"PTC";"MASCULINO";"45 a 59 anos";"41.673";"0,248"
"Brasil";"PTC";"MASCULINO";"60 a 69 anos";"18.385";"0,109"
"Brasil";"PTC";"MASCULINO";"70 a 79 anos";"9.345";"0,056"
"Brasil";"PTC";"MASCULINO";"Inválida";"3";"0,000"
"Brasil";"PTC";"MASCULINO";"Superior a 79 anos";"6.288";"0,037"
"Brasil";"PTC";"NÃO INFORMADO";"35 a 44 anos";"2";"0,000"
"Brasil";"PTC";"NÃO INFORMADO";"45 a 59 anos";"50";"0,000"
"Brasil";"PTC";"NÃO INFORMADO";"60 a 69 anos";"49";"0,000"
"Brasil";"PTC";"NÃO INFORMADO";"70 a 79 anos";"31";"0,000"
"Brasil";"PTC";"NÃO INFORMADO";"Superior a 79 anos";"31";"0,000"
"Brasil";"PTC";"Não informado (nulo)";"Não informada";"210";"0,001"
"Brasil";"PV";"FEMININO";"16 anos";"1";"0,000"
"Brasil";"PV";"FEMININO";"17 anos";"9";"0,000"
"Brasil";"PV";"FEMININO";"18 a 20 anos";"522";"0,003"
"Brasil";"PV";"FEMININO";"21 a 24 anos";"3.271";"0,019"
"Brasil";"PV";"FEMININO";"25 a 34 anos";"27.337";"0,163"
"Brasil";"PV";"FEMININO";"35 a 44 anos";"41.335";"0,246"
"Brasil";"PV";"FEMININO";"45 a 59 anos";"52.771";"0,314"
"Brasil";"PV";"FEMININO";"60 a 69 anos";"19.867";"0,118"
"Brasil";"PV";"FEMININO";"70 a 79 anos";"8.234";"0,049"
"Brasil";"PV";"FEMININO";"Inválida";"6";"0,000"
"Brasil";"PV";"FEMININO";"Superior a 79 anos";"3.614";"0,022"
"Brasil";"PV";"MASCULINO";"16 anos";"3";"0,000"
"Brasil";"PV";"MASCULINO";"17 anos";"16";"0,000"
"Brasil";"PV";"MASCULINO";"18 a 20 anos";"630";"0,004"
"Brasil";"PV";"MASCULINO";"21 a 24 anos";"3.788";"0,023"
"Brasil";"PV";"MASCULINO";"25 a 34 anos";"35.180";"0,209"
"Brasil";"PV";"MASCULINO";"35 a 44 anos";"58.292";"0,347"
"Brasil";"PV";"MASCULINO";"45 a 59 anos";"75.746";"0,451"
"Brasil";"PV";"MASCULINO";"60 a 69 anos";"29.126";"0,173"
"Brasil";"PV";"MASCULINO";"70 a 79 anos";"11.758";"0,070"
"Brasil";"PV";"MASCULINO";"Inválida";"2";"0,000"
"Brasil";"PV";"MASCULINO";"Superior a 79 anos";"4.531";"0,027"
"Brasil";"PV";"NÃO INFORMADO";"35 a 44 anos";"2";"0,000"
"Brasil";"PV";"NÃO INFORMADO";"45 a 59 anos";"83";"0,000"
"Brasil";"PV";"NÃO INFORMADO";"60 a 69 anos";"56";"0,000"
"Brasil";"PV";"NÃO INFORMADO";"70 a 79 anos";"33";"0,000"
"Brasil";"PV";"NÃO INFORMADO";"Superior a 79 anos";"22";"0,000"
"Brasil";"PV";"Não informado (nulo)";"Não informada";"707";"0,004"
"Brasil";"REDE";"FEMININO";"16 anos";"4";"0,000"
"Brasil";"REDE";"FEMININO";"17 anos";"12";"0,000"
"Brasil";"REDE";"FEMININO";"18 a 20 anos";"293";"0,002"
"Brasil";"REDE";"FEMININO";"21 a 24 anos";"757";"0,005"
"Brasil";"REDE";"FEMININO";"25 a 34 anos";"2.285";"0,014"
"Brasil";"REDE";"FEMININO";"35 a 44 anos";"2.389";"0,014"
"Brasil";"REDE";"FEMININO";"45 a 59 anos";"2.424";"0,014"
"Brasil";"REDE";"FEMININO";"60 a 69 anos";"657";"0,004"
"Brasil";"REDE";"FEMININO";"70 a 79 anos";"155";"0,001"
"Brasil";"REDE";"FEMININO";"Inválida";"1";"0,000"
"Brasil";"REDE";"FEMININO";"Superior a 79 anos";"19";"0,000"
"Brasil";"REDE";"MASCULINO";"16 anos";"2";"0,000"
"Brasil";"REDE";"MASCULINO";"17 anos";"13";"0,000"
"Brasil";"REDE";"MASCULINO";"18 a 20 anos";"329";"0,002"
"Brasil";"REDE";"MASCULINO";"21 a 24 anos";"966";"0,006"
"Brasil";"REDE";"MASCULINO";"25 a 34 anos";"3.485";"0,021"
"Brasil";"REDE";"MASCULINO";"35 a 44 anos";"3.917";"0,023"
"Brasil";"REDE";"MASCULINO";"45 a 59 anos";"4.537";"0,027"
"Brasil";"REDE";"MASCULINO";"60 a 69 anos";"1.294";"0,008"
"Brasil";"REDE";"MASCULINO";"70 a 79 anos";"334";"0,002"
"Brasil";"REDE";"MASCULINO";"Superior a 79 anos";"53";"0,000"
"Brasil";"REDE";"NÃO INFORMADO";"35 a 44 anos";"1";"0,000"
"Brasil";"REDE";"NÃO INFORMADO";"45 a 59 anos";"6";"0,000"
"Brasil";"REDE";"NÃO INFORMADO";"60 a 69 anos";"3";"0,000"
"Brasil";"SD";"FEMININO";"16 anos";"12";"0,000"
"Brasil";"SD";"FEMININO";"17 anos";"80";"0,000"
"Brasil";"SD";"FEMININO";"18 a 20 anos";"2.966";"0,018"
"Brasil";"SD";"FEMININO";"21 a 24 anos";"9.222";"0,055"
"Brasil";"SD";"FEMININO";"25 a 34 anos";"24.433";"0,145"
"Brasil";"SD";"FEMININO";"35 a 44 anos";"24.183";"0,144"
"Brasil";"SD";"FEMININO";"45 a 59 anos";"25.414";"0,151"
"Brasil";"SD";"FEMININO";"60 a 69 anos";"7.927";"0,047"
"Brasil";"SD";"FEMININO";"70 a 79 anos";"2.572";"0,015"
"Brasil";"SD";"FEMININO";"Inválida";"5";"0,000"
"Brasil";"SD";"FEMININO";"Superior a 79 anos";"545";"0,003"
"Brasil";"SD";"MASCULINO";"16 anos";"11";"0,000"
"Brasil";"SD";"MASCULINO";"17 anos";"67";"0,000"
"Brasil";"SD";"MASCULINO";"18 a 20 anos";"2.952";"0,018"
"Brasil";"SD";"MASCULINO";"21 a 24 anos";"9.972";"0,059"
"Brasil";"SD";"MASCULINO";"25 a 34 anos";"27.106";"0,161"
"Brasil";"SD";"MASCULINO";"35 a 44 anos";"28.758";"0,171"
"Brasil";"SD";"MASCULINO";"45 a 59 anos";"31.910";"0,190"
"Brasil";"SD";"MASCULINO";"60 a 69 anos";"10.203";"0,061"
"Brasil";"SD";"MASCULINO";"70 a 79 anos";"3.416";"0,020"
"Brasil";"SD";"MASCULINO";"Inválida";"1";"0,000"
"Brasil";"SD";"MASCULINO";"Superior a 79 anos";"659";"0,004"
"Brasil";"SD";"NÃO INFORMADO";"45 a 59 anos";"33";"0,000"
"Brasil";"SD";"NÃO INFORMADO";"60 a 69 anos";"26";"0,000"
"Brasil";"SD";"NÃO INFORMADO";"70 a 79 anos";"5";"0,000"
"TOTAL";"";"";"";"16.799.238";""
